"Crop Year","RM","Winter Wheat - bu/ac","Canola - bu/ac","Spring Wheat - bu/ac","Mustard - lbs/ac","Durum - bu/ac","Sunflowers - lbs/ac","Oats - bu/ac","Lentils - lbs/ac","Peas - bu/ac","Barley - bu/ac","Fall Rye - bu/ac","Canary Seed","Spring Rye - bu/ac","Tame Hay - tons/ac","Flax - bu/ac","Chick Peas - lbs/ac"
"2018","401","","43.4","53.8","","58","","95.2","","50.1","68.2","","","","","28",""
"2018","402","","40.2","45.6","","","","99","1664","35.0","68.3","","","","","29",""
"2018","403","","49.5","53.6","","","","101.4","2152","48.1","75.9","","","","","110",""
"2018","404","","49.2","56.9","","","","","2364","48.5","82.4","","","","","26",""
"2018","405","","43.3","51.5","","","","77","2337","45.0","66.4","","","","","26",""
"2018","406","","37.7","41.2","","","","69.2","1786","35.7","59.1","","","","","30",""
"2018","409","","44","51.1","","","","101","2139","44.8","67","","","","","",""
"2018","410","","46","54","","","","","","49.2","74","","","","","25",""
"2018","411","","43.5","52.4","","","","88.7","","49.3","65.3","","","","","",""
"2018","426","","49.1","62.9","","","","115.3","","41.0","65.4","","","","","",""
"2018","427","","52.6","65.4","","","","135.4","","56.8","93.9","","2123","","","39",""
"2018","428","","46.6","58","","","","122","","51.6","77","","2491","","","",""
"2018","429","","47.1","52","","","","121.6","","56.0","83.4","","","","","",""
"2018","430","","38.2","48.5","","","","110.8","","44.8","70.9","","","","","26",""
"2018","431","","51.4","53.3","","","","109.6","1894","48.2","71.1","","","","","",""
"2018","434","","48","50.1","","","","72.4","","54.0","64.4","","","","","",""
"2018","435","","42","45.8","","","","84","2158","45.1","71","","","","","",""
"2018","436","","34.5","49","","","","108.5","","43.1","72.8","","","","","33",""
"2018","437","","42.3","47.2","","","","","","49.6","66","","","","","33",""
"2018","438","","43.4","48.2","","","","103.5","1096","41.8","70.4","","","","","",""
"2018","439","","49.1","65.6","","","","","","48.6","93","","","","","",""
"2018","440","","46.3","62.3","","","","","","52.7","68","","","","","",""
"2018","442","","46.2","60.7","","","","86","","45.0","67.5","","","","","",""
"2018","456","","42","53.7","","","","108.8","","43.3","71.9","","1486","","","28.5",""
"2018","457","","41.2","47.9","","","","111.6","","39.8","68.7","","1481","","","25",""
"2018","458","","46.7","55.6","","","","120.3","","57.0","82.7","","","","","",""
"2018","459","","45.5","50.1","","","","124.6","","57.7","86.9","","","","","",""
"2018","460","","41.7","50.1","","","","115.3","","59.3","76.7","","","","","18",""
"2018","461","","38.2","43.7","","","","97.5","","38.0","71","","","","","31",""
"2018","463","","43.1","45.5","","","","84.5","","34.0","63.5","","","","","",""
"2018","464","","45.4","45.6","","","","90.7","","43.0","66","","","","","",""
"2018","466","50","42.4","50.1","","","","90","1020","43.3","77.9","55","","","","",""
"2018","467","55","37.1","44.5","","","","80","1357","38.8","67.7","57","","","","",""
"2018","468","","44.3","53.8","","","","90","1738","39.9","79","","","","","",""
"2018","469","","49","61","","","","","","35.0","","","","","","",""
"2018","470","","","","","","","","","","","","","","","",""
"2018","471","","42","60.5","","","","117","","48.0","73","","","","","",""
"2018","472","","44","63.2","","","","","","51.5","59.7","","","","","",""
"2018","486","55","37.5","55.3","","","","119.6","","47.0","66","91","1631","","","28",""
"2018","487","","44.7","54.4","","","","104.1","","45.2","77.2","","","","","32",""
"2018","488","","40.8","50.8","","","","102.8","","44.5","68.4","","917","","","27",""
"2018","490","","37.8","53.5","","","","114","","48.0","72","","","","","",""
"2018","491","","40.6","50.2","","","","100.1","","37.0","73.7","","","","","",""
"2018","493","","47.9","57","","","","110","","45.8","81.1","","","","","",""
"2018","494","","44.6","50.8","","","","90.1","","41.6","75.3","","","","","",""
"2018","496","","43.8","54.5","","","","119.5","","39.0","73","","","","","",""
"2018","497","50","43.5","56.5","","","","107","","46.9","83.8","","","","","",""
"2018","498","","41.6","67.8","","","","109","1618","44.9","78.7","","","","","",""
"2018","499","","50.4","63.6","","","","110.9","","55.5","81.6","","","","","",""
"2018","501","","46.2","55.8","","","","97.6","","44.0","80","","","","","",""
"2018","502","","45.1","56.5","","","","121.6","","59.0","68.4","","","","","",""
"2018","520","","42","53","","","","107","","45.0","81","","","","","",""
"2018","555","","44","55","","","","74","","","","","","","","",""
"2018","561","","50.3","58.4","","","","89.5","","47.0","68.5","","","","","",""
"2018","588","","43.7","52.8","","","","87.7","","35.3","71.7","","","","","",""
"2018","622","","39.3","59.5","","","","96.4","","43.0","54","","","","","",""
"2019","1","","32.4","50.9","","","","102.1","","43.8","83.5","57.4","","","","25",""
"2019","2","","34.4","51.1","","","","83.5","","43.1","59.8","","","","","17.1",""
"2019","3","40","33.1","48.9","750","49.7","","60.3","1287","39.1","63.1","38.3","1750","","","19.3","1500"
"2019","4","","39.1","44.3","633","57","","68.9","1742","38.7","58.7","","","","","19.3",""
"2019","5","","33.9","43.3","","44.5","","48","1380","37.0","58.2","","","","","14.6",""
"2019","6","","30.3","39.8","","52.2","","","1087","38.7","62.6","","","","","9.5","1010"
"2019","7","45.4","29.3","53.2","","50.4","","66.5","1060","31.6","88.5","","","","","14.1","1263"
"2019","8","","30.2","33.9","","53.6","","72.3","1391","40.7","","","930","","","17.5","1424"
"2019","9","","41.8","","880","57.2","","79.3","1596","30.5","","","","","","23.3",""
"2019","10","","27.9","","362","50.5","","","604","","29.6","","","","","","723"
"2019","11","","29","","602","52.7","","31","721","","84.7","","","","","","1448"
"2019","12","","32.6","41.5","829","47.4","","82.9","1593","39.7","100","","","","","30","1359"
"2019","17","","37.7","37.4","756","39.5","","","1152","29.6","58.3","","","","","","1131"
"2019","18","","27.2","46.8","","42.1","","","1402","34.1","64.9","","","","","","1396"
"2019","19","","26.4","21.2","","33.4","","","1272","33.5","47","","","","","","1700"
"2019","31","","37.6","52.2","","55","","74.4","2233","44.1","83.6","","","","","14.4",""
"2019","32","","32.9","46.7","","","","78.2","","40.1","76.3","","","","","16.2",""
"2019","33","","37.1","50","","39.1","","83","1468","49.0","81.3","47","1594","","","18.9",""
"2019","34","29","37.9","47.5","","49.7","","67","1328","37.5","64.9","31","","","","22.3",""
"2019","35","","35.5","41.6","","45","","","805","37.4","71.7","","","","","15.7","679"
"2019","36","","33.4","45.8","","51","","44.6","1801","40.5","64.9","","","","","11.8",""
"2019","37","30.2","20.2","33","","37.5","","45.2","882","36.2","","","","","","","1349"
"2019","38","25","27","37.1","","39.9","","55.4","1190","30.6","45.8","25","","","","17.7","1247"
"2019","39","","37.8","47.1","613","57.5","","39.9","1734","39.6","86.4","","","","","16.6","1280"
"2019","40","","29.9","28.9","503","38.3","","","1173","29.9","46.7","","","","","17.3",""
"2019","42","","37.6","36.4","833","46.1","","","1486","31.0","56","","","","","","1872"
"2019","43","40","18","32","849","35.3","","46","1427","21.2","30.5","35","","","","30","1821"
"2019","44","","35.5","21.4","763","37.4","","34.2","944","24.9","51.3","","","","","23.3","1387"
"2019","45","","38.9","34.4","783","35.3","","","952","25.5","38.5","","","","","17.5",""
"2019","46","","36.9","38.4","","42.4","","","1303","31.1","47.1","","","","","",""
"2019","49","","33.9","34.7","","43.4","","","1506","37.0","52.8","","","","","25.5",""
"2019","51","31.4","19.5","27.1","719","33.7","","60","1303","31.4","47","24.1","1750","","","16.6","858"
"2019","61","","38.6","54.2","","","","99","2189","48.4","76.5","","","","","15.6",""
"2019","63","","40","51","","62.1","","103.9","1980","51.8","87.8","","","","","16.5",""
"2019","64","","38.7","42.1","","37.5","","92.9","2258","42.9","72.8","35","","","","",""
"2019","65","","39.8","50.4","","50.7","","60.8","895","45.6","59.8","","","","","22.1",""
"2019","66","","39","54.2","631","47.1","","","1235","39.7","83.2","","","","","16.8",""
"2019","67","48","30.2","43.9","","50.1","","74.8","1216","39.9","69.4","55","","","","17.7",""
"2019","68","","27.7","27.1","","41.7","","","935","32.0","41.8","","","","","14.3",""
"2019","69","","33","29.9","","41.5","","31.1","1001","29.9","31.5","","","","","20","1726"
"2019","70","","34.1","24","664","42.1","","32","1257","34.0","35","","","","","15.1","2967"
"2019","71","","41","50","871","45.1","","","1228","36.3","64.1","","","","","17.4","1894"
"2019","72","","43.4","57.9","917","51.4","","","1530","26.6","66.3","","","","","25.3","2637"
"2019","73","","39.8","42.6","","44.5","","","1417","28.0","59.6","57","","","","23.5","2288"
"2019","74","","34","47","","44.6","","","1259","27.1","46","20","","","","18.9","1698"
"2019","75","42","33.7","40.3","967","42.6","","80","1437","40.8","46.9","38","","","","18.2","1439"
"2019","76","53.2","","55.2","963","45.7","","","1404","35.9","56.2","","","","","27.7",""
"2019","77","","35.5","47.4","833","46.9","","80","1567","37.4","70","","","","","26.5","1262"
"2019","78","","42.3","39.1","500","50.9","","","1707","40.9","55.8","","","","","23.5",""
"2019","79","","34","39.7","716","45.5","","","1448","35.4","52.4","","","","","25",""
"2019","91","","41.8","55.2","","","","93.2","","47.1","86.9","","","","","",""
"2019","92","","43.3","58.9","","","","78.7","","50.2","82.2","","","","","23.4",""
"2019","93","","42.4","55.7","","","","74.4","","36.4","75","","","","","",""
"2019","94","","44.1","54.2","","61","","61.3","","42.2","60.9","","","","","32.4",""
"2019","95","55","42.4","56.6","","54.7","","83.9","2575","45.7","74.7","","1786","","","26.1",""
"2019","96","","43.3","56.1","","56.4","","88.5","1316","36.7","56.4","20.2","2143","","","22.3",""
"2019","97","","33.6","42.4","","71.8","","69.9","1433","51.8","52.4","","1432","","","17.9","1380"
"2019","98","","33.9","40.5","","48.2","","52.3","1261","","69.1","","1168","","","24.9","2103"
"2019","99","","36.4","32.4","417","43.3","","46.7","1294","28.4","67.1","","922","","","18.9",""
"2019","100","49.3","42.1","36.3","","50","","80.9","941","29.4","66.7","","","","","32.5","1759"
"2019","101","","33.2","26.7","","44.2","","33","1047","31.3","31.6","","","","","18.5","2229"
"2019","102","","37.6","50.2","","50","","","1102","29.1","69.9","","","","","27","1898"
"2019","103","","30","44.7","","39.8","","","1099","30.5","54.4","","","","","20.4","848"
"2019","104","","35.1","39.3","692","44.2","","62.5","1349","29.6","44.9","","","","","19.6","1565"
"2019","105","","35.5","39","730","43.5","","","1391","29.7","56.4","","","","","20","1567"
"2019","106","","32.5","36.6","794","36.5","","55","1314","30.0","58.5","","500","","","20.8","1760"
"2019","107","39.6","43.3","57.5","","55.9","","54.3","1310","36.1","72.1","","","","","28.7",""
"2019","108","53.2","40.1","46.7","","55.2","","","1597","41.2","74.5","","","","","15.5",""
"2019","109","","43","53","","55","","","1715","41.9","71.7","","","","","25",""
"2019","110","","","","","34.7","","","1479","","43.6","","","","","",""
"2019","111","","22.7","26.2","","23.2","","","1089","32.4","35.7","28","","","","",""
"2019","121","","48.3","67.8","","","","112.8","","63.6","89","","","","","",""
"2019","122","45","40.2","53.5","","","","89.5","","50.0","67.4","50","","","","21.5",""
"2019","123","","45.2","55.4","","","","94.5","","48.2","66.6","","","","","24.6",""
"2019","124","42","38.2","47.4","","53.1","","77.5","","41.5","69.4","38","","","","19.3",""
"2019","125","60","47.5","56.6","","56.4","","82.9","","46.6","78.4","40","1603","","","28.1",""
"2019","126","","40.5","44.4","","47.5","","39.6","","38.6","54.7","","1362","","","19.6",""
"2019","127","","36.3","47.4","","45.5","","63.1","1756","34.3","64.6","","1285","","","23.7",""
"2019","128","","45.9","55.9","","47","","79.5","1634","41.3","74.6","","1726","","","18.2",""
"2019","129","","42.5","42.6","","46.7","","60","1454","29.5","56.5","","1348","","","25.2","1949"
"2019","130","","46.7","47.5","","47.3","","","1424","19.3","62.1","","1499","","","19.1","1772"
"2019","131","","37.3","44.2","","41.4","","64.1","939","32.9","63","","","","","11.3","2282"
"2019","132","","34.4","29.6","","35.7","","70","1200","30.0","58.6","","","","","",""
"2019","133","","27.4","30.1","","37.4","","29.3","1105","21.0","38.7","","","","","","899"
"2019","134","","30.1","30.2","","32.6","","","1210","22.1","42.4","","","","","","1530"
"2019","135","","33.8","39.2","840","40.3","","51.8","1250","21.0","56.7","","","","","10.9","1301"
"2019","136","","37.5","51.4","","46.4","","","1371","38.4","74.3","","","","","",""
"2019","137","","44","50","","52.7","","","1647","44.4","77.4","","","","","26.3","2015"
"2019","138","61.4","45","47.4","","49.4","","60","1889","39.8","53.9","25","","","","26.1",""
"2019","139","","31.1","42.5","","41.3","","47.5","1433","31.1","50","","","","","",""
"2019","141","","","32.8","","20.7","","","1056","24.0","27.1","","","","","",""
"2019","142","","14.9","27.4","362","24.3","","","930","22.3","34.9","29.6","","","","",""
"2019","151","35","46.2","53.7","","35","","71.4","","59.6","64.5","35","","","","35",""
"2019","152","","45.2","58.1","","","","71.4","","48.4","60.8","","","","","",""
"2019","153","","44","59.9","","","","112","","40.6","89.9","","","","","32",""
"2019","154","61.5","44.1","57.1","","","","102.7","2562","46.7","93.6","60","","","","26.8",""
"2019","155","","49.3","58.7","","50.9","","106.2","2100","53.2","88.1","40","1750","","","32.6",""
"2019","156","35","45","47.9","","47.9","","70.5","1724","42.9","61.8","25","1794","","","20.1","2340"
"2019","157","","41.7","49.8","","55.7","","43.3","1881","41.6","60.4","","1464","","","26.1",""
"2019","158","","47.4","50.8","","51.5","","113.5","1497","40.1","70.9","","1870","","","24.6","1936"
"2019","159","","49.2","57.3","","57.5","","131.8","1872","42.5","77.4","","2079","","","24.7",""
"2019","160","","41.4","44.2","","42.9","","","1638","41.3","71.4","","","","","25.7","1781"
"2019","161","","45.7","54.2","","48.9","","98.4","1570","39.3","60.9","","","","","21.2","2161"
"2019","162","","53","51.9","","51","","82.2","1581","41.0","","","","","","28.6","1801"
"2019","163","","27.6","28.8","","31.5","","","1069","14.4","45.2","","","","","15.8","1429"
"2019","164","","32.8","41.3","","33.1","","","1098","25.3","36.5","","","","","",""
"2019","165","","32.5","37.2","","39","","","1340","27.8","57","","","","","17.4",""
